time_s,node_id,x_m,y_m,z_m,initial_energy_J,remaining_energy_J,consumed_energy_J,sf
3600,12,587.1362,-1117.3772,64.6876,10000,9999.584,0.416,7
3600,13,609.7704,-1170.0712,64.8875,10000,9999.4,0.6,7
3600,14,631.3161,-1223.2932,64.9875,10000,9999.723,0.277,7
3600,15,760.5897,-1542.6255,63.4881,10000,9999.56,0.44,7
3600,16,782.1354,-1595.8476,62.8884,10000,9999.607,0.393,7
3600,17,803.681,-1649.0697,62.1887,10000,9999.63,0.37,7
3600,18,825.2266,-1702.2917,61.389,10000,9999.4,0.6,7
3600,19,846.7722,-1755.5138,60.4894,10000,9998.7,1.3,8
3600,20,1000.3162,-2366.5972,43.9963,10000,9999.723,0.277,7
3600,21,1012.3696,-2422.7356,41.8971,10000,9999.838,0.162,7
3600,22,1024.423,-2478.8739,39.698,10000,9999.815,0.185,7
3600,23,1036.4764,-2535.0123,37.399,10000,9999.422,0.578,7
3600,24,1048.5297,-2591.1507,35,10000,9999.723,0.277,7
7200,0,0,0,35,10000,9999.445,0.555,7
7200,1,24.492,-51.9321,37.399,10000,9998.8,1.2,7
7200,2,48.9841,-103.8642,39.698,10000,9999.467,0.533,7
7200,3,73.4761,-155.7962,41.8971,10000,9998.57,1.43,7
7200,4,97.9681,-207.7283,43.9963,10000,9999.769,0.231,7
7200,5,245.6358,-518.9486,54.4919,10000,9998.477,1.523,7
7200,6,274.0942,-568.8177,55.8913,10000,9998.8,1.2,7
7200,7,302.5525,-618.6867,57.1908,10000,9998.661,1.339,7
7200,8,331.0109,-668.5558,58.3903,10000,9999.746,0.254,7
7200,9,359.4693,-718.4248,59.4898,10000,9997.401,2.599,8
7200,10,530.2194,-1017.6391,63.9879,10000,9999.746,0.254,7
7200,11,558.6778,-1067.5081,64.3878,10000,9998.707,1.293,7
7200,12,587.1362,-1117.3772,64.6876,10000,9999.167,0.833,7
7200,13,609.7704,-1170.0712,64.8875,10000,9998.8,1.2,7
7200,14,631.3161,-1223.2932,64.9875,10000,9999.446,0.554,7
7200,15,760.5897,-1542.6255,63.4881,10000,9999.121,0.879,7
7200,16,782.1354,-1595.8476,62.8884,10000,9999.214,0.786,7
7200,17,803.681,-1649.0697,62.1887,10000,9999.26,0.74,7
7200,18,825.2266,-1702.2917,61.389,10000,9998.777,1.223,7
7200,19,846.7722,-1755.5138,60.4894,10000,9997.401,2.599,8
7200,20,1000.3162,-2366.5972,43.9963,10000,9999.446,0.554,7
7200,21,1012.3696,-2422.7356,41.8971,10000,9999.676,0.324,7
7200,22,1024.423,-2478.8739,39.698,10000,9999.63,0.37,7
7200,23,1036.4764,-2535.0123,37.399,10000,9998.727,1.273,7
7200,24,1048.5297,-2591.1507,35,10000,9999.446,0.554,7
10800,0,0,0,35,10000,9999.098,0.902,7
10800,1,24.492,-51.9321,37.399,10000,9998.2,1.8,7
10800,2,48.9841,-103.8642,39.698,10000,9999.212,0.788,7
10800,3,73.4761,-155.7962,41.8971,10000,9997.808,2.192,7
10800,4,97.9681,-207.7283,43.9963,10000,9999.654,0.346,7
10800,5,245.6358,-518.9486,54.4919,10000,9997.715,2.285,7
10800,6,274.0942,-568.8177,55.8913,10000,9998.2,1.8,7
10800,7,302.5525,-618.6867,57.1908,10000,9997.991,2.009,7
10800,8,331.0109,-668.5558,58.3903,10000,9999.607,0.393,7
10800,9,359.4693,-718.4248,59.4898,10000,9996.101,3.899,8
10800,10,530.2194,-1017.6391,63.9879,10000,9999.631,0.369,7
10800,11,558.6778,-1067.5081,64.3878,10000,9998.061,1.939,7
10800,12,587.1362,-1117.3772,64.6876,10000,9998.751,1.249,7
10800,13,609.7704,-1170.0712,64.8875,10000,9998.2,1.8,7
10800,14,631.3161,-1223.2932,64.9875,10000,9999.169,0.831,7
10800,15,760.5897,-1542.6255,63.4881,10000,9998.681,1.319,7
10800,16,782.1354,-1595.8476,62.8884,10000,9998.821,1.179,7
10800,17,803.681,-1649.0697,62.1887,10000,9998.89,1.11,7
10800,18,825.2266,-1702.2917,61.389,10000,9998.177,1.823,7
10800,19,846.7722,-1755.5138,60.4894,10000,9996.101,3.899,8
10800,20,1000.3162,-2366.5972,43.9963,10000,9999.169,0.831,7
10800,21,1012.3696,-2422.7356,41.8971,10000,9999.514,0.486,7
10800,22,1024.423,-2478.8739,39.698,10000,9999.445,0.555,7
10800,23,1036.4764,-2535.0123,37.399,10000,9998.054,1.946,7
10800,24,1048.5297,-2591.1507,35,10000,9999.169,0.831,7
14400,0,0,0,35,10000,9998.89,1.11,7
14400,1,24.492,-51.9321,37.399,10000,9997.923,2.077,7
14400,2,48.9841,-103.8642,39.698,10000,9998.865,1.135,7
14400,3,73.4761,-155.7962,41.8971,10000,9997.047,2.953,7
14400,4,97.9681,-207.7283,43.9963,10000,9999.539,0.461,7
14400,5,245.6358,-518.9486,54.4919,10000,9996.954,3.046,7
14400,6,274.0942,-568.8177,55.8913,10000,9997.923,2.077,7
14400,7,302.5525,-618.6867,57.1908,10000,9997.505,2.495,7
14400,8,331.0109,-668.5558,58.3903,10000,9999.492,0.508,7
14400,9,359.4693,-718.4248,59.4898,10000,9994.802,5.198,8
14400,10,530.2194,-1017.6391,63.9879,10000,9999.515,0.485,7
14400,11,558.6778,-1067.5081,64.3878,10000,9997.299,2.701,7
14400,12,587.1362,-1117.3772,64.6876,10000,9998.128,1.872,7
14400,13,609.7704,-1170.0712,64.8875,10000,9997.439,2.561,7
14400,14,631.3161,-1223.2932,64.9875,10000,9998.569,1.431,7
14400,15,760.5897,-1542.6255,63.4881,10000,9998.081,1.919,7
14400,16,782.1354,-1595.8476,62.8884,10000,9998.174,1.826,7
14400,17,803.681,-1649.0697,62.1887,10000,9998.29,1.71,7
14400,18,825.2266,-1702.2917,61.389,10000,9997.415,2.585,7
14400,19,846.7722,-1755.5138,60.4894,10000,9994.802,5.198,8
14400,20,1000.3162,-2366.5972,43.9963,10000,9999.054,0.946,7
14400,21,1012.3696,-2422.7356,41.8971,10000,9999.399,0.601,7
14400,22,1024.423,-2478.8739,39.698,10000,9999.329,0.671,7
14400,23,1036.4764,-2535.0123,37.399,10000,9997.358,2.642,7
14400,24,1048.5297,-2591.1507,35,10000,9999.054,0.946,7
18000,0,0,0,35,10000,9998.659,1.341,7
18000,1,24.492,-51.9321,37.399,10000,9997.646,2.354,7
18000,2,48.9841,-103.8642,39.698,10000,9998.215,1.785,7
18000,3,73.4761,-155.7962,41.8971,10000,9996.285,3.715,7
18000,4,97.9681,-207.7283,43.9963,10000,9999.423,0.577,7
18000,5,245.6358,-518.9486,54.4919,10000,9996.192,3.808,7
18000,6,274.0942,-568.8177,55.8913,10000,9997.646,2.354,7
18000,7,302.5525,-618.6867,57.1908,10000,9997.019,2.981,7
18000,8,331.0109,-668.5558,58.3903,10000,9999.307,0.693,7
18000,9,359.4693,-718.4248,59.4898,10000,9993.502,6.498,8
18000,10,530.2194,-1017.6391,63.9879,10000,9999.4,0.6,7
18000,11,558.6778,-1067.5081,64.3878,10000,9996.538,3.462,7
18000,12,587.1362,-1117.3772,64.6876,10000,9997.504,2.496,7
18000,13,609.7704,-1170.0712,64.8875,10000,9996.677,3.323,7
18000,14,631.3161,-1223.2932,64.9875,10000,9997.969,2.031,7
18000,15,760.5897,-1542.6255,63.4881,10000,9997.481,2.519,7
18000,16,782.1354,-1595.8476,62.8884,10000,9997.528,2.472,7
18000,17,803.681,-1649.0697,62.1887,10000,9997.69,2.31,7
18000,18,825.2266,-1702.2917,61.389,10000,9996.654,3.346,7
18000,19,846.7722,-1755.5138,60.4894,10000,9993.502,6.498,8
18000,20,1000.3162,-2366.5972,43.9963,10000,9998.939,1.061,7
18000,21,1012.3696,-2422.7356,41.8971,10000,9999.284,0.716,7
18000,22,1024.423,-2478.8739,39.698,10000,9999.214,0.786,7
18000,23,1036.4764,-2535.0123,37.399,10000,9996.685,3.315,7
18000,24,1048.5297,-2591.1507,35,10000,9998.939,1.061,7
21600,0,0,0,35,10000,9998.174,1.826,7
21600,1,24.492,-51.9321,37.399,10000,9997.046,2.954,7
21600,2,48.9841,-103.8642,39.698,10000,9997.937,2.063,7
21600,3,73.4761,-155.7962,41.8971,10000,9995.524,4.476,7
21600,4,97.9681,-207.7283,43.9963,10000,9999.308,0.692,7
21600,5,245.6358,-518.9486,54.4919,10000,9995.431,4.569,7
21600,6,274.0942,-568.8177,55.8913,10000,9997.046,2.954,7
21600,7,302.5525,-618.6867,57.1908,10000,9996.349,3.651,7
21600,8,331.0109,-668.5558,58.3903,10000,9999.192,0.808,7
21600,9,359.4693,-718.4248,59.4898,10000,9992.203,7.797,8
21600,10,530.2194,-1017.6391,63.9879,10000,9999.285,0.715,7
21600,11,558.6778,-1067.5081,64.3878,10000,9996.006,3.994,7
21600,12,587.1362,-1117.3772,64.6876,10000,9997.018,2.982,7
21600,13,609.7704,-1170.0712,64.8875,10000,9996.239,3.761,7
21600,14,631.3161,-1223.2932,64.9875,10000,9997.692,2.308,7
21600,15,760.5897,-1542.6255,63.4881,10000,9996.879,3.121,7
21600,16,782.1354,-1595.8476,62.8884,10000,9997.158,2.842,7
21600,17,803.681,-1649.0697,62.1887,10000,9997.228,2.772,7
21600,18,825.2266,-1702.2917,61.389,10000,9996.192,3.808,7
21600,19,846.7722,-1755.5138,60.4894,10000,9992.203,7.797,8
21600,20,1000.3162,-2366.5972,43.9963,10000,9998.5,1.5,7
21600,21,1012.3696,-2422.7356,41.8971,10000,9999.075,0.925,7
21600,22,1024.423,-2478.8739,39.698,10000,9998.959,1.041,7
21600,23,1036.4764,-2535.0123,37.399,10000,9995.99,4.01,7
21600,24,1048.5297,-2591.1507,35,10000,9998.5,1.5,7
25200,0,0,0,35,10000,9997.804,2.196,7
25200,1,24.492,-51.9321,37.399,10000,9996.446,3.554,7
25200,2,48.9841,-103.8642,39.698,10000,9997.659,2.341,7
25200,3,73.4761,-155.7962,41.8971,10000,9994.762,5.238,7
25200,4,97.9681,-207.7283,43.9963,10000,9999.192,0.808,7
25200,5,245.6358,-518.9486,54.4919,10000,9994.669,5.331,7
25200,6,274.0942,-568.8177,55.8913,10000,9996.446,3.554,7
25200,7,302.5525,-618.6867,57.1908,10000,9995.679,4.321,7
25200,8,331.0109,-668.5558,58.3903,10000,9999.076,0.924,7
25200,9,359.4693,-718.4248,59.4898,10000,9990.903,9.097,8
25200,10,530.2194,-1017.6391,63.9879,10000,9999.169,0.831,7
25200,11,558.6778,-1067.5081,64.3878,10000,9995.475,4.525,7
25200,12,587.1362,-1117.3772,64.6876,10000,9996.532,3.468,7
25200,13,609.7704,-1170.0712,64.8875,10000,9995.8,4.2,7
25200,14,631.3161,-1223.2932,64.9875,10000,9997.416,2.584,7
25200,15,760.5897,-1542.6255,63.4881,10000,9996.277,3.723,7
25200,16,782.1354,-1595.8476,62.8884,10000,9996.788,3.212,7
25200,17,803.681,-1649.0697,62.1887,10000,9996.765,3.235,7
25200,18,825.2266,-1702.2917,61.389,10000,9995.73,4.27,7
25200,19,846.7722,-1755.5138,60.4894,10000,9990.903,9.097,8
25200,20,1000.3162,-2366.5972,43.9963,10000,9998.062,1.938,7
25200,21,1012.3696,-2422.7356,41.8971,10000,9998.867,1.133,7
25200,22,1024.423,-2478.8739,39.698,10000,9998.704,1.296,7
25200,23,1036.4764,-2535.0123,37.399,10000,9995.273,4.727,7
25200,24,1048.5297,-2591.1507,35,10000,9998.062,1.938,7
28800,0,0,0,35,10000,9997.249,2.751,7
28800,1,24.492,-51.9321,37.399,10000,9995.685,4.315,7
28800,2,48.9841,-103.8642,39.698,10000,9997.357,2.643,7
28800,3,73.4761,-155.7962,41.8971,10000,9994.001,5.999,7
28800,4,97.9681,-207.7283,43.9963,10000,9999.077,0.923,7
28800,5,245.6358,-518.9486,54.4919,10000,9993.908,6.092,7
28800,6,274.0942,-568.8177,55.8913,10000,9995.685,4.315,7
28800,7,302.5525,-618.6867,57.1908,10000,9994.918,5.082,7
28800,8,331.0109,-668.5558,58.3903,10000,9998.961,1.039,7
28800,9,359.4693,-718.4248,59.4898,10000,9989.604,10.396,8
28800,10,530.2194,-1017.6391,63.9879,10000,9999.054,0.946,7
28800,11,558.6778,-1067.5081,64.3878,10000,9995.058,4.942,7
28800,12,587.1362,-1117.3772,64.6876,10000,9996.115,3.885,7
28800,13,609.7704,-1170.0712,64.8875,10000,9995.523,4.477,7
28800,14,631.3161,-1223.2932,64.9875,10000,9997.3,2.7,7
28800,15,760.5897,-1542.6255,63.4881,10000,9995.673,4.327,7
28800,16,782.1354,-1595.8476,62.8884,10000,9996.556,3.444,7
28800,17,803.681,-1649.0697,62.1887,10000,9996.371,3.629,7
28800,18,825.2266,-1702.2917,61.389,10000,9995.453,4.547,7
28800,19,846.7722,-1755.5138,60.4894,10000,9989.604,10.396,8
28800,20,1000.3162,-2366.5972,43.9963,10000,9997.462,2.538,7
28800,21,1012.3696,-2422.7356,41.8971,10000,9998.612,1.388,7
28800,22,1024.423,-2478.8739,39.698,10000,9998.38,1.62,7
28800,23,1036.4764,-2535.0123,37.399,10000,9994.511,5.489,7
28800,24,1048.5297,-2591.1507,35,10000,9997.462,2.538,7
32400,0,0,0,35,10000,9996.833,3.167,7
32400,1,24.492,-51.9321,37.399,10000,9995.246,4.754,7
32400,2,48.9841,-103.8642,39.698,10000,9996.824,3.176,7
32400,3,73.4761,-155.7962,41.8971,10000,9993.239,6.761,7
32400,4,97.9681,-207.7283,43.9963,10000,9998.962,1.038,7
32400,5,245.6358,-518.9486,54.4919,10000,9993.146,6.854,7
32400,6,274.0942,-568.8177,55.8913,10000,9995.246,4.754,7
32400,7,302.5525,-618.6867,57.1908,10000,9994.34,5.66,7
32400,8,331.0109,-668.5558,58.3903,10000,9998.822,1.178,7
32400,9,359.4693,-718.4248,59.4898,10000,9988.304,11.696,8
32400,10,530.2194,-1017.6391,63.9879,10000,9998.938,1.062,7
32400,11,558.6778,-1067.5081,64.3878,10000,9994.527,5.473,7
32400,12,587.1362,-1117.3772,64.6876,10000,9995.49,4.51,7
32400,13,609.7704,-1170.0712,64.8875,10000,9995.085,4.915,7
32400,14,631.3161,-1223.2932,64.9875,10000,9996.862,3.138,7
