node_id,latitude,longitude,height_m
43,47.288458347292,-2.17327155220547,4.0326759425267
44,47.2883661641541,-2.17320745393635,4.06661447943234
45,47.2882739810162,-2.17314335566723,4.09994697103608
46,47.2881817978783,-2.1730792573981,4.13267341733795
47,47.2880896147404,-2.17301515912898,4.16479381833792
48,47.2879974316025,-2.17295106085986,4.19630817403601
49,47.2879052484646,-2.17288696259073,4.22721648443221
50,47.287808305416,-2.17281549413735,4.25751874952653
51,47.2876970826354,-2.17272191513121,4.28721496931896
52,47.2875858598548,-2.17262833612507,4.3163051438095
53,47.2874746370743,-2.17253475711893,4.34478927299816
54,47.2873634142937,-2.17244117811279,4.37266735688493
55,47.2872521915131,-2.17234759910664,4.39993939546981
56,47.2871409687326,-2.1722540201005,4.42660538875281
57,47.287029745952,-2.17216044109436,4.45266533673392
58,47.2869185231714,-2.17206686208822,4.47811923941315
59,47.2868073003908,-2.17197328308208,4.50296709679049
60,47.2866960776103,-2.17187970407594,4.52720890886594
61,47.2865848548297,-2.17178612506979,4.5508446756395
62,47.2864736320491,-2.17169254606365,4.57387439711118
63,47.2863624092686,-2.17159896705751,4.59629807328098
64,47.286251186488,-2.17150538805137,4.61811570414888
65,47.2861399637074,-2.17141180904523,4.63932728971491
66,47.2860287409269,-2.17131823003908,4.65993282997904
67,47.2859175181463,-2.17122465103294,4.67993232494129
68,47.2858062953657,-2.1711310720268,4.69932577460165
69,47.2856950725852,-2.17103749302066,4.71811317896013
70,47.2855838498046,-2.17094391401452,4.73629453801672
71,47.285472627024,-2.17085033500838,4.75386985177142
72,47.2853614042434,-2.17075675600223,4.77083912022424
73,47.2852501814629,-2.17066317699609,4.78720234337517
74,47.2851389586823,-2.17056959798995,4.80295952122421
75,47.2850277359017,-2.17047601898381,4.81811065377137
76,47.2849165131212,-2.17038243997767,4.83265574101664
77,47.2848052903406,-2.17028886097152,4.84659478296003
78,47.28469406756,-2.17019528196538,4.85992777960153
79,47.2845828447795,-2.17010170295924,4.87265473094114
80,47.2844716219989,-2.1700081239531,4.88477563697886
81,47.2843603992183,-2.16991454494696,4.8962904977147
82,47.2842491764378,-2.16982096594082,4.90719931314866
83,47.2841379536572,-2.16972738693467,4.91750208328073
84,47.2840267308766,-2.16963380792853,4.92719880811091
85,47.283915508096,-2.16954022892239,4.9362894876392
86,47.2838042853155,-2.16944664991625,4.94477412186561
87,47.2836930625349,-2.16935307091011,4.95265271079013
88,47.2835818397543,-2.16925949190396,4.95992525441277
89,47.2834706169738,-2.16916591289782,4.96659175273352
90,47.2833593941932,-2.16907233389168,4.97265220575238
91,47.2832481714126,-2.16897875488554,4.97810661346936
92,47.2831369486321,-2.1688851758794,4.98295497588445
93,47.2830257258515,-2.16879159687326,4.98719729299765
94,47.2829145030709,-2.16869801786711,4.99083356480897
95,47.2828032802903,-2.16860443886097,4.9938637913184
96,47.2826920575098,-2.16851085985483,4.99628797252595
97,47.2825808347292,-2.16841728084869,4.99810610843161
98,47.2824696119486,-2.16832370184255,4.99931819903538
99,47.2823583891681,-2.1682301228364,4.99992424433726
100,47.2822351898381,-2.16814299274149,4.99992424433726
101,47.2821000139587,-2.16806231155779,4.99931819903538
102,47.2819648380793,-2.16798163037409,4.99810610843161
103,47.2818296621999,-2.1679009491904,4.99628797252595
104,47.2816944863205,-2.1678202680067,4.9938637913184
105,47.2815593104411,-2.167739586823,4.99083356480897
106,47.2814241345617,-2.16765890563931,4.98719729299765
107,47.2812889586823,-2.16757822445561,4.98295497588445
108,47.2811537828029,-2.16749754327192,4.97810661346936
109,47.2810186069235,-2.16741686208822,4.97265220575238
110,47.2808834310441,-2.16733618090452,4.96659175273352
111,47.2807482551647,-2.16725549972083,4.95992525441277
112,47.2806130792853,-2.16717481853713,4.95265271079013
113,47.2804779034059,-2.16709413735343,4.94477412186561
114,47.2803427275265,-2.16701345616974,4.9362894876392
115,47.2802075516471,-2.16693277498604,4.92719880811091
116,47.2800723757677,-2.16685209380235,4.91750208328073
117,47.2799371998883,-2.16677141261865,4.90719931314866
118,47.2798020240089,-2.16669073143495,4.8962904977147
119,47.2796668481295,-2.16661005025126,4.88477563697886
120,47.2795316722501,-2.16652936906756,4.87265473094114
121,47.2793964963707,-2.16644868788386,4.85992777960153
122,47.2792613204913,-2.16636800670017,4.84659478296003
123,47.279126144612,-2.16628732551647,4.83265574101664
124,47.2789909687326,-2.16620664433278,4.81811065377137
125,47.2788557928532,-2.16612596314908,4.80295952122421
126,47.2787206169738,-2.16604528196538,4.78720234337517
127,47.2785854410944,-2.16596460078169,4.77083912022424
128,47.278450265215,-2.16588391959799,4.75386985177142
129,47.2783150893356,-2.16580323841429,4.73629453801672
130,47.2781799134562,-2.1657225572306,4.71811317896013
131,47.2780447375768,-2.1656418760469,4.69932577460165
132,47.2779095616974,-2.1655611948632,4.67993232494129
133,47.277774385818,-2.16548051367951,4.65993282997904
134,47.2776392099386,-2.16539983249581,4.63932728971491
135,47.2775040340592,-2.16531915131212,4.61811570414888
136,47.2773688581798,-2.16523847012842,4.59629807328098
137,47.2772336823004,-2.16515778894472,4.57387439711118
138,47.277098506421,-2.16507710776103,4.5508446756395
139,47.2769633305416,-2.16499642657733,4.52720890886594
140,47.2768281546622,-2.16491574539363,4.50296709679049
141,47.2766929787828,-2.16483506420994,4.47811923941315
142,47.2765578029034,-2.16475438302624,4.45266533673392
143,47.276422627024,-2.16467370184255,4.42660538875281
144,47.2762874511446,-2.16459302065885,4.39993939546981
145,47.2761522752652,-2.16451233947515,4.37266735688493
146,47.2760170993858,-2.16443165829146,4.34478927299816
147,47.2758819235064,-2.16435097710776,4.3163051438095
148,47.275746747627,-2.16427029592406,4.28721496931896
149,47.2756115717476,-2.16418961474037,4.25751874952653
150,47.2754804159687,-2.16413862367393,4.22721648443221
151,47.2753506002233,-2.16409752931323,4.19630817403601
152,47.2752207844779,-2.16405643495254,4.16479381833792
153,47.2750909687326,-2.16401534059185,4.13267341733795
154,47.2749611529872,-2.16397424623116,4.09994697103608
155,47.2748313372418,-2.16393315187046,4.06661447943234
156,47.2747015214964,-2.16389205750977,4.0326759425267
157,47.274571705751,-2.16385096314908,3.99813136031918
158,47.2744418900056,-2.16380986878839,3.96298073280978
159,47.2743120742602,-2.16376877442769,3.92722405999848
160,47.2741822585148,-2.163727680067,3.89086134188531
161,47.2740524427694,-2.16368658570631,3.85389257847024
162,47.273922627024,-2.16364549134562,3.81631776975329
163,47.2737928112786,-2.16360439698492,3.77813691573445
164,47.2736629955332,-2.16356330262423,3.73935001641373
165,47.2735331797878,-2.16352220826354,3.69995707179112
166,47.2734033640424,-2.16348111390285,3.65995808186662
167,47.273273548297,-2.16344001954216,3.61935304664024
168,47.2731437325516,-2.16339892518146,3.57814196611197
169,47.2730139168063,-2.16335783082077,3.53632484028181
170,47.2728841010609,-2.16331673646008,3.49390166914977
171,47.2727542853155,-2.16327564209939,3.45087245271584
172,47.2726244695701,-2.16323454773869,3.40723719098003
173,47.2724946538247,-2.163193453378,3.36299588394233
174,47.2723648380793,-2.16315235901731,3.31814853160274
175,47.2722350223339,-2.16311126465662,3.27269513396126
176,47.2721052065885,-2.16307017029592,3.2266356910179
177,47.2719753908431,-2.16302907593523,3.17997020277266
178,47.2718455750977,-2.16298798157454,3.13269866922552
179,47.2717157593523,-2.16294688721385,3.08482109037651
180,47.2715859436069,-2.16290579285315,3.0363374662256
181,47.2714561278615,-2.16286469849246,2.98724779677281
182,47.2713263121161,-2.16282360413177,2.93755208201813
183,47.2711964963707,-2.16278250977108,2.88725032196157
184,47.2710666806253,-2.16274141541039,2.83634251660312
185,47.27093686488,-2.16270032104969,2.78482866594278
186,47.2708070491346,-2.162659226689,2.73270876998056
187,47.2706772333892,-2.16261813232831,2.67998282871645
188,47.2705474176438,-2.16257703796762,2.62665084215045
189,47.2704176018984,-2.16253594360692,2.57271281028257
190,47.270287786153,-2.16249484924623,2.5181687331128
191,47.2701579704076,-2.16245375488554,2.46301861064114
192,47.2700281546622,-2.16241266052485,2.4072624428676
193,47.2698983389168,-2.16237156616415,2.35090022979218
194,47.2697685231714,-2.16233047180346,2.29393197141486
195,47.269638707426,-2.16228937744277,2.23635766773566
196,47.2695088916806,-2.16224828308208,2.17817731875458
197,47.2693790759352,-2.16220718872138,2.1193909244716
198,47.2692492601898,-2.16216609436069,2.05999848488675
199,47.2691194444444,-2.162125,2
