node_id,latitude,longitude,height_m
53,47.2854965137957,-2.17087043251305,4.75014638980226
54,47.2853479679344,-2.17074545115585,4.77284806990676
55,47.2851994220731,-2.17062046979866,4.79446871762533
56,47.2850508762118,-2.17049548844146,4.81500833295798
57,47.2849023303505,-2.17037050708427,4.83446691590469
58,47.2847537844892,-2.17024552572707,4.85284446646547
59,47.2846052386279,-2.17012054436987,4.87014098464033
60,47.2844566927666,-2.16999556301268,4.88635647042926
61,47.2843081469053,-2.16987058165548,4.90149092383226
62,47.284159601044,-2.16974560029828,4.91554434484933
63,47.2840110551827,-2.16962061894109,4.92851673348047
64,47.2838625093214,-2.16949563758389,4.94040808972569
65,47.2837139634601,-2.1693706562267,4.95121841358497
66,47.2835654175988,-2.1692456748695,4.96094770505833
67,47.2834168717375,-2.1691206935123,4.96959596414576
68,47.2832683258762,-2.16899571215511,4.97716319084726
69,47.2831197800149,-2.16887073079791,4.98364938516283
70,47.2829712341536,-2.16874574944072,4.98905454709247
71,47.2828226882923,-2.16862076808352,4.99337867663619
72,47.282674142431,-2.16849578672632,4.99662177379397
73,47.2825255965697,-2.16837080536913,4.99878383856583
74,47.2823770507084,-2.16824582401193,4.99986487095176
75,47.2822125093214,-2.16812945563013,4.99986487095176
76,47.2820319724087,-2.16802170022371,4.99878383856583
77,47.2818514354959,-2.1679139448173,4.99662177379397
78,47.2816708985832,-2.16780618941089,4.99337867663619
79,47.2814903616704,-2.16769843400447,4.98905454709247
80,47.2813098247576,-2.16759067859806,4.98364938516283
81,47.2811292878449,-2.16748292319165,4.97716319084726
82,47.2809487509321,-2.16737516778524,4.96959596414576
83,47.2807682140194,-2.16726741237882,4.96094770505833
84,47.2805876771066,-2.16715965697241,4.95121841358497
85,47.2804071401939,-2.167051901566,4.94040808972569
86,47.2802266032811,-2.16694414615958,4.92851673348047
87,47.2800460663684,-2.16683639075317,4.91554434484933
88,47.2798655294556,-2.16672863534676,4.90149092383226
89,47.2796849925429,-2.16662087994034,4.88635647042926
90,47.2795044556301,-2.16651312453393,4.87014098464033
91,47.2793239187174,-2.16640536912752,4.85284446646547
92,47.2791433818046,-2.1662976137211,4.83446691590469
93,47.2789628448919,-2.16618985831469,4.81500833295798
94,47.2787823079791,-2.16608210290828,4.79446871762533
95,47.2786017710664,-2.16597434750186,4.77284806990676
96,47.2784212341536,-2.16586659209545,4.75014638980226
97,47.2782406972409,-2.16575883668904,4.72636367731183
98,47.2780601603281,-2.16565108128262,4.70149993243548
99,47.2778796234154,-2.16554332587621,4.67555515517319
100,47.2776990865026,-2.1654355704698,4.64852934552498
101,47.2775185495899,-2.16532781506339,4.62042250349083
102,47.2773380126771,-2.16522005965697,4.59123462907076
103,47.2771574757644,-2.16511230425056,4.56096572226476
104,47.2769769388516,-2.16500454884415,4.52961578307284
105,47.2767964019389,-2.16489679343773,4.49718481149498
106,47.2766158650261,-2.16478903803132,4.46367280753119
107,47.2764353281134,-2.16468128262491,4.42907977118148
108,47.2762547912006,-2.16457352721849,4.39340570244584
109,47.2760742542878,-2.16446577181208,4.35665060132427
110,47.2758937173751,-2.16435801640567,4.31881446781677
111,47.2757131804623,-2.16425026099925,4.27989730192334
112,47.2755344332588,-2.16415572334079,4.23989910364398
113,47.2753610551827,-2.16410083892617,4.19881987297869
114,47.2751876771066,-2.16404595451156,4.15665960992748
115,47.2750142990306,-2.16399107009694,4.11341831449034
116,47.2748409209545,-2.16393618568233,4.06909598666727
117,47.2746675428785,-2.16388130126771,4.02369262645827
118,47.2744941648024,-2.16382641685309,3.97720823386334
119,47.2743207867263,-2.16377153243848,3.92964280888248
120,47.2741474086503,-2.16371664802386,3.8809963515157
121,47.2739740305742,-2.16366176360925,3.83126886176298
122,47.2738006524981,-2.16360687919463,3.78046033962434
123,47.2736272744221,-2.16355199478002,3.72857078509977
124,47.273453896346,-2.1634971103654,3.67560019818927
125,47.27328051827,-2.16344222595078,3.62154857889284
126,47.2731071401939,-2.16338734153617,3.56641592721049
127,47.2729337621178,-2.16333245712155,3.5102022431422
128,47.2727603840418,-2.16327757270694,3.45290752668799
129,47.2725870059657,-2.16322268829232,3.39453177784785
130,47.2724136278896,-2.1631678038777,3.33507499662177
131,47.2722402498136,-2.16311291946309,3.27453718300978
132,47.2720668717375,-2.16305803504847,3.21291833701185
133,47.2718934936614,-2.16300315063386,3.15021845862799
134,47.2717201155854,-2.16294826621924,3.0864375478582
135,47.2715467375093,-2.16289338180462,3.02157560470249
136,47.2713733594333,-2.16283849739001,2.95563262916085
137,47.2711999813572,-2.16278361297539,2.88860862123328
138,47.2710266032811,-2.16272872856078,2.82050358091978
139,47.2708532252051,-2.16267384414616,2.75131750822035
140,47.270679847129,-2.16261895973154,2.68105040313499
141,47.270506469053,-2.16256407531693,2.60970226566371
142,47.2703330909769,-2.16250919090231,2.5372730958065
143,47.2701597129008,-2.1624543064877,2.46376289356335
144,47.2699863348248,-2.16239942207308,2.38917165893428
145,47.2698129567487,-2.16234453765846,2.31349939191928
146,47.2696395786726,-2.16228965324385,2.23674609251836
147,47.2694662005966,-2.16223476882923,2.1589117607315
148,47.2692928225205,-2.16217988441462,2.07999639655871
149,47.2691194444444,-2.162125,2
