=== Starting LoRaWAN simulation with ENU coordinates ===
✓ Channel setup complete
Placed end device 0 at ENU: x=0.0000, y=0.0000, z=20.0000
Node 69 ENU(-615.06,-1336.56,48.00) → GW2 distance: 1168.9m
Node 70 ENU(-625.89,-1356.58,47.00) → GW2 distance: 1191.6m
Node 71 ENU(-635.17,-1373.26,45.00) → GW2 distance: 1210.6m
Node 72 ENU(-644.45,-1389.94,44.00) → GW2 distance: 1229.6m
Node 73 ENU(-653.73,-1406.62,42.00) → GW2 distance: 1248.6m
Node 74 ENU(-663.01,-1423.30,40.00) → GW2 distance: 1267.6m
Node 75 ENU(-672.29,-1439.97,38.00) → GW2 distance: 1286.6m
Node 76 ENU(-681.57,-1454.43,36.00) → GW2 distance: 1303.6m
Node 77 ENU(-690.85,-1467.77,34.00) → GW2 distance: 1319.6m
Node 78 ENU(-698.58,-1478.89,32.00) → GW2 distance: 1333.0m
Node 79 ENU(-706.32,-1490.01,30.00) → GW2 distance: 1346.3m
Node 80 ENU(-712.50,-1498.91,29.00) → GW2 distance: 1357.0m
Node 81 ENU(-718.69,-1506.69,28.00) → GW2 distance: 1366.6m
Node 82 ENU(-724.88,-1514.47,27.00) → GW2 distance: 1376.3m
Node 83 ENU(-729.52,-1520.03,26.00) → GW2 distance: 1383.3m
Node 84 ENU(-732.61,-1524.48,25.00) → GW2 distance: 1388.6m
Node 85 ENU(-735.71,-1527.82,24.00) → GW2 distance: 1393.0m
Node 86 ENU(-738.03,-1530.04,23.00) → GW2 distance: 1396.0m
Node 87 ENU(-740.35,-1532.27,22.00) → GW2 distance: 1399.0m
Node 88 ENU(-742.67,-1533.38,22.00) → GW2 distance: 1401.0m
Node 89 ENU(-744.99,-1534.49,21.00) → GW2 distance: 1403.0m
Node 90 ENU(-747.31,-1535.60,21.00) → GW2 distance: 1405.0m
Node 91 ENU(-749.63,-1536.71,21.00) → GW2 distance: 1406.9m
Node 92 ENU(-751.17,-1537.27,20.00) → GW2 distance: 1408.1m
Node 93 ENU(-752.72,-1537.83,20.00) → GW2 distance: 1409.3m
Node 94 ENU(-754.27,-1538.38,20.00) → GW2 distance: 1410.4m
Node 95 ENU(-755.81,-1538.94,20.00) → GW2 distance: 1411.6m
Node 96 ENU(-756.59,-1534.49,20.00) → GW2 distance: 1407.9m
Node 97 ENU(-756.97,-1525.59,20.00) → GW2 distance: 1400.0m
Node 98 ENU(-756.97,-1518.92,20.00) → GW2 distance: 1394.0m
Node 99 ENU(-756.97,-1512.25,20.00) → GW2 distance: 1387.9m
Distances to gateway computed CORRECTLY.
Furthest end device (max min-distance) is index 60 at 3e+02m
Devices setup complete.
Server setup complete.
Applications created.
Setting up energy model...
Energy model installed.
Energy traces connected.
Setting spreading factors automatically using ns-3 ADR...
Node 0 AUTO-ASSIGNED SF7 (DR5) ENU(0.00,0.00,20.00) Dist:940.2m
Node 1 AUTO-ASSIGNED SF7 (DR5) ENU(-18.02,-18.90,21.00) Dist:915.8m
Node 2 AUTO-ASSIGNED SF7 (DR5) ENU(-35.81,-37.81,22.00) Dist:891.6m
Node 3 AUTO-ASSIGNED SF7 (DR5) ENU(-53.59,-56.71,23.00) Dist:867.5m
Node 4 AUTO-ASSIGNED SF7 (DR5) ENU(-71.38,-75.61,24.00) Dist:843.5m
Node 5 AUTO-ASSIGNED SF7 (DR5) ENU(-89.17,-94.52,25.00) Dist:819.7m
Node 6 AUTO-ASSIGNED SF7 (DR5) ENU(-106.96,-113.42,27.00) Dist:795.9m
Node 7 AUTO-ASSIGNED SF7 (DR5) ENU(-124.74,-132.32,28.00) Dist:772.3m
Node 8 AUTO-ASSIGNED SF7 (DR5) ENU(-142.53,-151.23,29.00) Dist:748.8m
Node 9 AUTO-ASSIGNED SF7 (DR5) ENU(-160.32,-170.13,31.00) Dist:725.5m
Node 10 AUTO-ASSIGNED SF7 (DR5) ENU(-178.11,-189.03,33.00) Dist:702.3m
Node 11 AUTO-ASSIGNED SF7 (DR5) ENU(-194.35,-207.93,35.00) Dist:679.8m
Node 12 AUTO-ASSIGNED SF7 (DR5) ENU(-208.27,-226.84,36.00) Dist:658.0m
Node 13 AUTO-ASSIGNED SF7 (DR5) ENU(-219.87,-245.74,38.00) Dist:636.9m
Node 14 AUTO-ASSIGNED SF7 (DR5) ENU(-227.60,-264.64,40.00) Dist:616.7m
Node 15 AUTO-ASSIGNED SF7 (DR5) ENU(-229.92,-283.55,42.00) Dist:597.6m
Node 16 AUTO-ASSIGNED SF7 (DR5) ENU(-227.60,-302.45,44.00) Dist:579.7m
Node 17 AUTO-ASSIGNED SF7 (DR5) ENU(-222.19,-321.35,46.00) Dist:562.7m
Node 18 AUTO-ASSIGNED SF7 (DR5) ENU(-216.00,-340.26,48.00) Dist:546.0m
Node 19 AUTO-ASSIGNED SF7 (DR5) ENU(-209.81,-359.16,50.00) Dist:529.6m
Node 20 AUTO-ASSIGNED SF7 (DR5) ENU(-204.40,-378.06,52.00) Dist:513.2m
Node 21 AUTO-ASSIGNED SF7 (DR5) ENU(-200.53,-396.97,53.00) Dist:496.5m
Node 22 AUTO-ASSIGNED SF7 (DR5) ENU(-198.21,-415.87,55.00) Dist:479.4m
Node 23 AUTO-ASSIGNED SF7 (DR5) ENU(-196.67,-434.77,56.00) Dist:462.3m
Node 24 AUTO-ASSIGNED SF7 (DR5) ENU(-195.12,-453.68,58.00) Dist:445.3m
Node 25 AUTO-ASSIGNED SF7 (DR5) ENU(-194.35,-472.58,59.00) Dist:428.2m
Node 26 AUTO-ASSIGNED SF7 (DR5) ENU(-193.57,-491.48,60.00) Dist:411.2m
Node 27 AUTO-ASSIGNED SF7 (DR5) ENU(-192.80,-510.38,61.00) Dist:394.5m
Node 28 AUTO-ASSIGNED SF7 (DR5) ENU(-195.89,-529.29,62.00) Dist:376.1m
Node 29 AUTO-ASSIGNED SF7 (DR5) ENU(-200.53,-548.19,63.00) Dist:357.2m
Node 30 AUTO-ASSIGNED SF7 (DR5) ENU(-208.27,-567.09,64.00) Dist:336.8m
Node 31 AUTO-ASSIGNED SF7 (DR5) ENU(-216.00,-586.00,64.00) Dist:316.5m
Node 32 AUTO-ASSIGNED SF7 (DR5) ENU(-223.74,-604.90,65.00) Dist:296.2m
Node 33 AUTO-ASSIGNED SF7 (DR5) ENU(-231.47,-623.80,65.00) Dist:275.9m
Node 34 AUTO-ASSIGNED SF7 (DR5) ENU(-243.07,-642.71,65.00) Dist:253.7m
Node 35 AUTO-ASSIGNED SF7 (DR5) ENU(-254.67,-661.61,65.00) Dist:231.6m
Node 36 AUTO-ASSIGNED SF7 (DR5) ENU(-266.27,-680.51,66.00) Dist:209.4m
Node 37 AUTO-ASSIGNED SF7 (DR5) ENU(-277.87,-699.42,66.00) Dist:187.3m
Node 38 AUTO-ASSIGNED SF7 (DR5) ENU(-289.47,-718.32,66.00) Dist:165.2m
Node 39 AUTO-ASSIGNED SF7 (DR5) ENU(-301.07,-737.22,66.00) Dist:143.1m
Node 40 AUTO-ASSIGNED SF7 (DR5) ENU(-310.35,-756.13,66.00) Dist:122.0m
Node 41 AUTO-ASSIGNED SF7 (DR5) ENU(-319.63,-776.14,66.00) Dist:100.0m
Node 42 AUTO-ASSIGNED SF7 (DR5) ENU(-328.91,-796.16,66.00) Dist:77.9m
Node 43 AUTO-ASSIGNED SF7 (DR5) ENU(-338.19,-816.17,66.00) Dist:55.9m
Node 44 AUTO-ASSIGNED SF7 (DR5) ENU(-347.47,-836.19,66.00) Dist:34.0m
Node 45 AUTO-ASSIGNED SF7 (DR5) ENU(-356.75,-856.20,66.00) Dist:12.4m
Node 46 AUTO-ASSIGNED SF7 (DR5) ENU(-366.04,-876.22,66.00) Dist:11.2m
Node 47 AUTO-ASSIGNED SF7 (DR5) ENU(-376.86,-896.23,66.00) Dist:33.3m
Node 48 AUTO-ASSIGNED SF7 (DR5) ENU(-387.69,-916.25,66.00) Dist:55.9m
Node 49 AUTO-ASSIGNED SF7 (DR5) ENU(-398.52,-936.26,65.00) Dist:78.6m
Node 50 AUTO-ASSIGNED SF7 (DR5) ENU(-409.34,-956.28,65.00) Dist:101.3m
Node 51 AUTO-ASSIGNED SF7 (DR5) ENU(-420.17,-976.29,65.00) Dist:124.0m
Node 52 AUTO-ASSIGNED SF7 (DR5) ENU(-431.00,-996.31,64.00) Dist:146.8m
Node 53 AUTO-ASSIGNED SF7 (DR5) ENU(-441.83,-1016.32,64.00) Dist:169.5m
Node 54 AUTO-ASSIGNED SF7 (DR5) ENU(-452.65,-1036.34,63.00) Dist:192.3m
Node 55 AUTO-ASSIGNED SF7 (DR5) ENU(-463.48,-1056.35,63.00) Dist:215.1m
Node 56 AUTO-ASSIGNED SF7 (DR5) ENU(-474.31,-1076.37,62.00) Dist:237.8m
Node 57 AUTO-ASSIGNED SF7 (DR5) ENU(-485.13,-1096.38,62.00) Dist:260.6m
Node 58 AUTO-ASSIGNED SF7 (DR5) ENU(-495.96,-1116.40,61.00) Dist:283.3m
Node 59 AUTO-ASSIGNED SF7 (DR5) ENU(-506.79,-1136.41,60.00) Dist:306.1m
Node 60 AUTO-ASSIGNED SF7 (DR5) ENU(-517.62,-1156.43,59.00) Dist:328.9m
Node 61 AUTO-ASSIGNED SF7 (DR5) ENU(-528.44,-1176.44,58.00) Dist:351.7m
Node 62 AUTO-ASSIGNED SF7 (DR5) ENU(-539.27,-1196.46,57.00) Dist:374.4m
Node 63 AUTO-ASSIGNED SF7 (DR5) ENU(-550.10,-1216.47,56.00) Dist:397.2m
Node 64 AUTO-ASSIGNED SF7 (DR5) ENU(-560.92,-1236.49,55.00) Dist:420.0m
Node 65 AUTO-ASSIGNED SF7 (DR5) ENU(-571.75,-1256.50,54.00) Dist:442.7m
Node 66 AUTO-ASSIGNED SF7 (DR5) ENU(-582.58,-1276.52,52.00) Dist:465.6m
Node 67 AUTO-ASSIGNED SF7 (DR5) ENU(-593.41,-1296.53,51.00) Dist:488.3m
Node 68 AUTO-ASSIGNED SF7 (DR5) ENU(-604.23,-1316.55,50.00) Dist:511.1m
Node 69 AUTO-ASSIGNED SF7 (DR5) ENU(-615.06,-1336.56,48.00) Dist:533.9m
Node 70 AUTO-ASSIGNED SF7 (DR5) ENU(-625.89,-1356.58,47.00) Dist:556.7m
Node 71 AUTO-ASSIGNED SF7 (DR5) ENU(-635.17,-1373.26,45.00) Dist:575.8m
Node 72 AUTO-ASSIGNED SF7 (DR5) ENU(-644.45,-1389.94,44.00) Dist:595.0m
Node 73 AUTO-ASSIGNED SF7 (DR5) ENU(-653.73,-1406.62,42.00) Dist:614.1m
Node 74 AUTO-ASSIGNED SF7 (DR5) ENU(-663.01,-1423.30,40.00) Dist:633.3m
Node 75 AUTO-ASSIGNED SF7 (DR5) ENU(-672.29,-1439.97,38.00) Dist:652.4m
Node 76 AUTO-ASSIGNED SF7 (DR5) ENU(-681.57,-1454.43,36.00) Dist:669.6m
Node 77 AUTO-ASSIGNED SF7 (DR5) ENU(-690.85,-1467.77,34.00) Dist:685.8m
Node 78 AUTO-ASSIGNED SF7 (DR5) ENU(-698.58,-1478.89,32.00) Dist:699.4m
Node 79 AUTO-ASSIGNED SF7 (DR5) ENU(-706.32,-1490.01,30.00) Dist:712.9m
Node 80 AUTO-ASSIGNED SF7 (DR5) ENU(-712.50,-1498.91,29.00) Dist:723.7m
Node 81 AUTO-ASSIGNED SF7 (DR5) ENU(-718.69,-1506.69,28.00) Dist:733.6m
Node 82 AUTO-ASSIGNED SF7 (DR5) ENU(-724.88,-1514.47,27.00) Dist:743.4m
Node 83 AUTO-ASSIGNED SF7 (DR5) ENU(-729.52,-1520.03,26.00) Dist:750.6m
Node 84 AUTO-ASSIGNED SF7 (DR5) ENU(-732.61,-1524.48,25.00) Dist:756.0m
Node 85 AUTO-ASSIGNED SF7 (DR5) ENU(-735.71,-1527.82,24.00) Dist:760.5m
Node 86 AUTO-ASSIGNED SF7 (DR5) ENU(-738.03,-1530.04,23.00) Dist:763.6m
Node 87 AUTO-ASSIGNED SF7 (DR5) ENU(-740.35,-1532.27,22.00) Dist:766.7m
Node 88 AUTO-ASSIGNED SF7 (DR5) ENU(-742.67,-1533.38,22.00) Dist:768.8m
Node 89 AUTO-ASSIGNED SF7 (DR5) ENU(-744.99,-1534.49,21.00) Dist:771.0m
Node 90 AUTO-ASSIGNED SF7 (DR5) ENU(-747.31,-1535.60,21.00) Dist:773.1m
Node 91 AUTO-ASSIGNED SF7 (DR5) ENU(-749.63,-1536.71,21.00) Dist:775.2m
Node 92 AUTO-ASSIGNED SF7 (DR5) ENU(-751.17,-1537.27,20.00) Dist:776.5m
Node 93 AUTO-ASSIGNED SF7 (DR5) ENU(-752.72,-1537.83,20.00) Dist:777.8m
Node 94 AUTO-ASSIGNED SF7 (DR5) ENU(-754.27,-1538.38,20.00) Dist:779.0m
Node 95 AUTO-ASSIGNED SF7 (DR5) ENU(-755.81,-1538.94,20.00) Dist:780.3m
Node 96 AUTO-ASSIGNED SF7 (DR5) ENU(-756.59,-1534.49,20.00) Dist:776.9m
Node 97 AUTO-ASSIGNED SF7 (DR5) ENU(-756.97,-1525.59,20.00) Dist:769.4m
Node 98 AUTO-ASSIGNED SF7 (DR5) ENU(-756.97,-1518.92,20.00) Dist:763.7m
Node 99 AUTO-ASSIGNED SF7 (DR5) ENU(-756.97,-1512.25,20.00) Dist:758.0m
SF assignments saved to node_sf_assignments.csv
Automatic SF assignment complete.
Max Packets per trace file exceeded
===============================================
=== SIMULATION COMPLETE ===
===============================================
Packets sent vs received per DR (SF7 -> SF12):
DR5 (SF7): Sent = 48006, Received = 77836
DR4 (SF8): Sent = 0, Received = 0
DR3 (SF9): Sent = 0, Received = 0
DR2 (SF10): Sent = 0, Received = 0
DR1 (SF11): Sent = 0, Received = 0
DR0 (SF12): Sent = 0, Received = 0
===============================================
Successful transmission to Gateway per end device:
Node 0 (SF7): 96 packets received successfully by GW.
Node 1 (SF7): 96 packets received successfully by GW.
Node 2 (SF7): 96 packets received successfully by GW.
Node 3 (SF7): 96 packets received successfully by GW.
Node 4 (SF7): 96 packets received successfully by GW.
Node 5 (SF7): 96 packets received successfully by GW.
Node 6 (SF7): 96 packets received successfully by GW.
Node 7 (SF7): 96 packets received successfully by GW.
Node 8 (SF7): 96 packets received successfully by GW.
Node 9 (SF7): 96 packets received successfully by GW.
Node 10 (SF7): 96 packets received successfully by GW.
Node 11 (SF7): 96 packets received successfully by GW.
Node 12 (SF7): 96 packets received successfully by GW.
Node 13 (SF7): 96 packets received successfully by GW.
Node 14 (SF7): 96 packets received successfully by GW.
Node 15 (SF7): 96 packets received successfully by GW.
Node 16 (SF7): 96 packets received successfully by GW.
Node 17 (SF7): 96 packets received successfully by GW.
Node 18 (SF7): 96 packets received successfully by GW.
Node 19 (SF7): 96 packets received successfully by GW.
Node 20 (SF7): 96 packets received successfully by GW.
Node 21 (SF7): 96 packets received successfully by GW.
Node 22 (SF7): 96 packets received successfully by GW.
Node 23 (SF7): 95 packets received successfully by GW.
Node 24 (SF7): 96 packets received successfully by GW.
Node 25 (SF7): 96 packets received successfully by GW.
Node 26 (SF7): 96 packets received successfully by GW.
Node 27 (SF7): 96 packets received successfully by GW.
Node 28 (SF7): 96 packets received successfully by GW.
Node 29 (SF7): 96 packets received successfully by GW.
Node 30 (SF7): 96 packets received successfully by GW.
Node 31 (SF7): 96 packets received successfully by GW.
Node 32 (SF7): 96 packets received successfully by GW.
Node 33 (SF7): 96 packets received successfully by GW.
Node 34 (SF7): 96 packets received successfully by GW.
Node 35 (SF7): 96 packets received successfully by GW.
Node 36 (SF7): 96 packets received successfully by GW.
Node 37 (SF7): 96 packets received successfully by GW.
Node 38 (SF7): 96 packets received successfully by GW.
Node 39 (SF7): 96 packets received successfully by GW.
Node 40 (SF7): 96 packets received successfully by GW.
Node 41 (SF7): 96 packets received successfully by GW.
Node 42 (SF7): 96 packets received successfully by GW.
Node 43 (SF7): 96 packets received successfully by GW.
Node 44 (SF7): 96 packets received successfully by GW.
Node 45 (SF7): 96 packets received successfully by GW.
Node 46 (SF7): 96 packets received successfully by GW.
Node 47 (SF7): 96 packets received successfully by GW.
Node 48 (SF7): 96 packets received successfully by GW.
Node 49 (SF7): 96 packets received successfully by GW.
Node 50 (SF7): 96 packets received successfully by GW.
Node 51 (SF7): 96 packets received successfully by GW.
Node 52 (SF7): 96 packets received successfully by GW.
Node 53 (SF7): 96 packets received successfully by GW.
Node 54 (SF7): 96 packets received successfully by GW.
Node 55 (SF7): 96 packets received successfully by GW.
Node 56 (SF7): 96 packets received successfully by GW.
Node 57 (SF7): 96 packets received successfully by GW.
Node 58 (SF7): 96 packets received successfully by GW.
Node 59 (SF7): 96 packets received successfully by GW.
Node 60 (SF7): 96 packets received successfully by GW.
Node 61 (SF7): 96 packets received successfully by GW.
Node 62 (SF7): 96 packets received successfully by GW.
Node 63 (SF7): 96 packets received successfully by GW.
Node 64 (SF7): 96 packets received successfully by GW.
Node 65 (SF7): 96 packets received successfully by GW.
Node 66 (SF7): 96 packets received successfully by GW.
Node 67 (SF7): 96 packets received successfully by GW.
Node 68 (SF7): 96 packets received successfully by GW.
Node 69 (SF7): 96 packets received successfully by GW.
Node 70 (SF7): 96 packets received successfully by GW.
Node 71 (SF7): 96 packets received successfully by GW.
Node 72 (SF7): 96 packets received successfully by GW.
Node 73 (SF7): 96 packets received successfully by GW.
Node 74 (SF7): 96 packets received successfully by GW.
Node 75 (SF7): 96 packets received successfully by GW.
Node 76 (SF7): 96 packets received successfully by GW.
Node 77 (SF7): 96 packets received successfully by GW.
Node 78 (SF7): 96 packets received successfully by GW.
Node 79 (SF7): 96 packets received successfully by GW.
Node 80 (SF7): 96 packets received successfully by GW.
Node 81 (SF7): 96 packets received successfully by GW.
Node 82 (SF7): 96 packets received successfully by GW.
Node 83 (SF7): 96 packets received successfully by GW.
Node 84 (SF7): 96 packets received successfully by GW.
Node 85 (SF7): 96 packets received successfully by GW.
Node 86 (SF7): 96 packets received successfully by GW.
Node 87 (SF7): 96 packets received successfully by GW.
Node 88 (SF7): 96 packets received successfully by GW.
Node 89 (SF7): 96 packets received successfully by GW.
Node 90 (SF7): 96 packets received successfully by GW.
Node 91 (SF7): 96 packets received successfully by GW.
Node 92 (SF7): 96 packets received successfully by GW.
Node 93 (SF7): 96 packets received successfully by GW.
Node 94 (SF7): 96 packets received successfully by GW.
Node 95 (SF7): 96 packets received successfully by GW.
Node 96 (SF7): 96 packets received successfully by GW.
Node 97 (SF7): 96 packets received successfully by GW.
Node 98 (SF7): 96 packets received successfully by GW.
Node 99 (SF7): 96 packets received successfully by GW.
================= ACK SUMMARY =================
Gateway 0 sent 13141 ACKs
Gateway 1 sent 6555 ACKs
Gateway 2 sent 6793 ACKs
==============================================
Logging energy consumption...
Total simulation duration: 9e+04 seconds

================= ENERGY SUMMARY =================
NodeID | Initial(J) | Remaining(J) | Consumed(J)
--------------------------------------------------
Node 0 | 10000 | 9981.72 | 18.2766
Node 1 | 10000 | 9984.54 | 15.4569
Node 2 | 10000 | 9985.49 | 14.5083
Node 3 | 10000 | 9981.67 | 18.3304
Node 4 | 10000 | 9983.5 | 16.5019
Node 5 | 10000 | 9984.4 | 15.596
Node 6 | 10000 | 9989.48 | 10.5247
Node 7 | 10000 | 9983.68 | 16.324
Node 8 | 10000 | 9982.76 | 17.2411
Node 9 | 10000 | 9983.18 | 16.8155
Node 10 | 10000 | 9981.84 | 18.1627
Node 11 | 10000 | 9984.36 | 15.644
Node 12 | 10000 | 9982.02 | 17.9767
Node 13 | 10000 | 9986.59 | 13.4106
Node 14 | 10000 | 9989.25 | 10.7479
Node 15 | 10000 | 9989.07 | 10.9258
Node 16 | 10000 | 9993.57 | 6.43166
Node 17 | 10000 | 9990.08 | 9.9181
Node 18 | 10000 | 9991.78 | 8.22235
Node 19 | 10000 | 9986.76 | 13.2359
Node 20 | 10000 | 9993.85 | 6.14934
Node 21 | 10000 | 9994.93 | 5.06848
Node 22 | 10000 | 9988.57 | 11.4348
Node 23 | 10000 | 9986.55 | 13.4541
Node 24 | 10000 | 9989.76 | 10.24
Node 25 | 10000 | 9994.51 | 5.48796
Node 26 | 10000 | 9985.08 | 14.9175
Node 27 | 10000 | 9986.3 | 13.7006
Node 28 | 10000 | 9981.95 | 18.0465
Node 29 | 10000 | 9993.88 | 6.11546
Node 30 | 10000 | 9991.41 | 8.5857
Node 31 | 10000 | 9994.02 | 5.97601
Node 32 | 10000 | 9984.11 | 15.8878
Node 33 | 10000 | 9991.93 | 8.0703
Node 34 | 10000 | 9997.23 | 2.76879
Node 35 | 10000 | 9994.05 | 5.95277
Node 36 | 10000 | 9997.23 | 2.76879
Node 37 | 10000 | 9993.2 | 6.80466
Node 38 | 10000 | 9996.59 | 3.41495
Node 39 | 10000 | 9986.2 | 13.8029
Node 40 | 10000 | 9995.67 | 4.32592
Node 41 | 10000 | 9982.53 | 17.4735
Node 42 | 10000 | 9990.51 | 9.48537
Node 43 | 10000 | 9982.81 | 17.1867
Node 44 | 10000 | 9981.86 | 18.1383
Node 45 | 10000 | 9992.5 | 7.50477
Node 46 | 10000 | 9984.96 | 15.0443
Node 47 | 10000 | 9995.9 | 4.09663
Node 48 | 10000 | 9983.43 | 16.5748
Node 49 | 10000 | 9990.8 | 9.20222
Node 50 | 10000 | 9990.47 | 9.53185
Node 51 | 10000 | 9996 | 4.00055
Node 52 | 10000 | 9985.34 | 14.6599
Node 53 | 10000 | 9984.92 | 15.0813
Node 54 | 10000 | 9996.26 | 3.73803
Node 55 | 10000 | 9997.23 | 2.76879
Node 56 | 10000 | 9997.23 | 2.76873
Node 57 | 10000 | 9993.71 | 6.28718
Node 58 | 10000 | 9991.68 | 8.32324
Node 59 | 10000 | 9991.14 | 8.86318
Node 60 | 10000 | 9989.57 | 10.4332
Node 61 | 10000 | 9995.13 | 4.87339
Node 62 | 10000 | 9988.89 | 11.1094
Node 63 | 10000 | 9993.11 | 6.89189
Node 64 | 10000 | 9984.74 | 15.2584
Node 65 | 10000 | 9988.46 | 11.5358
Node 66 | 10000 | 9992.84 | 7.159
Node 67 | 10000 | 9988.54 | 11.4638
Node 68 | 10000 | 9988 | 12.0029
Node 69 | 10000 | 9987.39 | 12.6132
Node 70 | 10000 | 9982.8 | 17.201
Node 71 | 10000 | 9985.76 | 14.2404
Node 72 | 10000 | 9983.86 | 16.137
Node 73 | 10000 | 9984.99 | 15.0056
Node 74 | 10000 | 9987.27 | 12.7294
Node 75 | 10000 | 9988.18 | 11.8242
Node 76 | 10000 | 9989.18 | 10.8196
Node 77 | 10000 | 9988.95 | 11.0454
Node 78 | 10000 | 9989.91 | 10.0934
Node 79 | 10000 | 9982.76 | 17.2362
Node 80 | 10000 | 9988.11 | 11.8916
Node 81 | 10000 | 9988.61 | 11.3888
Node 82 | 10000 | 9988.51 | 11.4919
Node 83 | 10000 | 9986.91 | 13.091
Node 84 | 10000 | 9983.44 | 16.5622
Node 85 | 10000 | 9984.71 | 15.2928
Node 86 | 10000 | 9984.89 | 15.114
Node 87 | 10000 | 9991.37 | 8.62546
Node 88 | 10000 | 9989.91 | 10.0873
Node 89 | 10000 | 9987.67 | 12.3297
Node 90 | 10000 | 9987.31 | 12.6852
Node 91 | 10000 | 9985.82 | 14.1775
Node 92 | 10000 | 9984.41 | 15.5929
Node 93 | 10000 | 9982.55 | 17.4533
Node 94 | 10000 | 9981.91 | 18.0929
Node 95 | 10000 | 9988.52 | 11.4767
Node 96 | 10000 | 9988.12 | 11.8845
Node 97 | 10000 | 9983.04 | 16.9622
Node 98 | 10000 | 9987.47 | 12.5343
Node 99 | 10000 | 9983.17 | 16.8296
==================================================
