time_s,node_id,x_m,y_m,z_m,initial_energy_J,remaining_energy_J,consumed_energy_J,sf
14400,96,1029.8401,-2504.1041,2.3526,10000,9971.684,28.316,12
14400,97,1036.07,-2533.1196,2.2375,10000,9996.011,3.989,9
14400,98,1042.2999,-2562.1352,2.12,10000,9996.755,3.245,8
14400,99,1048.5297,-2591.1507,2,10000,9997.636,2.364,8
18000,0,0,0,2,10000,9997.344,2.656,9
18000,1,9.7172,-20.6041,2.12,10000,9991.445,8.555,9
18000,2,19.4345,-41.2083,2.2375,10000,9982.6,17.4,11
18000,3,29.1517,-61.8124,2.3526,10000,9997.471,2.529,8
18000,4,38.869,-82.4165,2.4653,10000,9996.185,3.815,8
18000,5,48.5862,-103.0207,2.5755,10000,9997.56,2.44,7
18000,6,58.3035,-123.6248,2.6832,10000,9997.875,2.125,7
18000,7,68.0207,-144.2289,2.7885,10000,9997.932,2.068,7
18000,8,77.738,-164.8331,2.8913,10000,9998.34,1.66,7
18000,9,87.4552,-185.4372,2.9917,10000,9998.059,1.941,7
18000,10,97.1725,-206.0413,3.0897,10000,9997.506,2.494,7
18000,11,106.8897,-226.6455,3.1852,10000,9997.556,2.444,8
18000,12,116.607,-247.2496,3.2782,10000,9997.249,2.751,7
18000,13,126.3242,-267.8537,3.3688,10000,9998.687,1.313,7
18000,14,136.0415,-288.4579,3.457,10000,9996.849,3.151,7
18000,15,145.7587,-309.062,3.5427,10000,9998.327,1.673,7
18000,16,155.476,-329.6661,3.626,10000,9998.281,1.719,7
18000,17,165.1932,-350.2703,3.7068,10000,9998.224,1.776,7
18000,18,174.9105,-370.8744,3.7851,10000,9998.664,1.336,7
18000,19,184.6277,-391.4785,3.861,10000,9997.85,2.15,7
18000,20,194.345,-412.0827,3.9345,10000,9997.83,2.17,7
18000,21,204.0622,-432.6868,4.0055,10000,9998.176,1.824,7
18000,22,213.7795,-453.2909,4.0741,10000,9998.037,1.963,7
18000,23,223.4967,-473.8951,4.1402,10000,9998.072,1.928,7
18000,24,233.214,-494.4992,4.2039,10000,9998.444,1.556,7
18000,25,244.0486,-516.1672,4.2651,10000,9998.004,1.996,7
18000,26,258.2351,-541.027,4.3238,10000,9996.436,3.564,7
18000,27,272.4216,-565.8867,4.3802,10000,9996.516,3.484,7
18000,28,286.6081,-590.7464,4.434,10000,9996.597,3.403,7
18000,29,300.7946,-615.6062,4.4855,10000,9997.92,2.08,7
18000,30,314.9811,-640.4659,4.5344,10000,9997.15,2.85,7
18000,31,329.1676,-665.3257,4.581,10000,9997.01,2.99,7
18000,32,343.3541,-690.1854,4.625,10000,9997.258,2.742,7
18000,33,357.5406,-715.0452,4.6667,10000,9997.692,2.308,7
18000,34,371.7271,-739.9049,4.7058,10000,9998.072,1.928,7
18000,35,385.9136,-764.7646,4.7426,10000,9996.995,3.005,7
18000,36,400.1001,-789.6244,4.7769,10000,9998.269,1.731,7
18000,37,414.2866,-814.4841,4.8087,10000,9997.736,2.264,7
18000,38,428.4731,-839.3439,4.8381,10000,9996.524,3.476,7
18000,39,442.6597,-864.2036,4.865,10000,9997.322,2.678,7
18000,40,456.8462,-889.0633,4.8895,10000,9997.956,2.044,7
18000,41,471.0327,-913.9231,4.9115,10000,9994.805,5.195,8
18000,42,485.2192,-938.7828,4.9311,10000,9996.946,3.054,8
18000,43,499.4057,-963.6426,4.9483,10000,9997.031,2.969,8
18000,44,513.5922,-988.5023,4.963,10000,9996.99,3.01,8
18000,45,527.7787,-1013.362,4.9752,10000,9998.049,1.951,7
18000,46,541.9652,-1038.2218,4.985,10000,9992.001,7.999,9
18000,47,556.1517,-1063.0815,4.9923,10000,9997.756,2.244,8
18000,48,570.3382,-1087.9413,4.9972,10000,9994.926,5.074,8
18000,49,584.5247,-1112.801,4.9997,10000,9996.84,3.16,9
18000,50,597.7336,-1140.3377,4.9997,10000,9989.659,10.341,10
18000,51,609.9648,-1170.5512,4.9972,10000,9996.84,3.16,9
18000,52,622.196,-1200.7648,4.9923,10000,9991.107,8.893,10
18000,53,634.4272,-1230.9784,4.985,10000,9984.807,15.193,11
18000,54,646.6584,-1261.192,4.9752,10000,9992.455,7.545,10
18000,55,658.8896,-1291.4055,4.963,10000,9994.379,5.621,10
18000,56,671.1208,-1321.6191,4.9483,10000,9968.115,31.885,12
18000,57,683.352,-1351.8327,4.9311,10000,9994.244,5.756,10
18000,58,695.5832,-1382.0462,4.9115,10000,9996.991,3.009,8
18000,59,707.8144,-1412.2598,4.8895,10000,9993.804,6.196,10
18000,60,720.0456,-1442.4734,4.865,10000,9986.593,13.407,10
18000,61,732.2769,-1472.6869,4.8381,10000,9997.106,2.894,8
18000,62,744.5081,-1502.9005,4.8087,10000,9997.115,2.885,8
18000,63,756.7393,-1533.1141,4.7769,10000,9998.27,1.73,7
18000,64,768.9705,-1563.3277,4.7426,10000,9998.106,1.894,7
18000,65,781.2017,-1593.5412,4.7058,10000,9996.6,3.4,7
18000,66,793.4329,-1623.7548,4.6667,10000,9997.573,2.427,7
18000,67,805.6641,-1653.9684,4.625,10000,9998.351,1.649,7
18000,68,817.8953,-1684.1819,4.581,10000,9998.374,1.626,7
18000,69,830.1265,-1714.3955,4.5344,10000,9998.524,1.476,7
18000,70,842.3577,-1744.6091,4.4855,10000,9996.834,3.166,7
18000,71,854.5889,-1774.8227,4.434,10000,9998.2,1.8,7
18000,72,866.8201,-1805.0362,4.3802,10000,9997.852,2.148,7
18000,73,879.0513,-1835.2498,4.3238,10000,9997.032,2.968,7
18000,74,891.2825,-1865.4634,4.2651,10000,9996.459,3.541,7
18000,75,899.0128,-1894.7784,4.2039,10000,9998.56,1.44,7
18000,76,905.2426,-1923.7939,4.1402,10000,9997.038,2.962,7
18000,77,911.4725,-1952.8094,4.0741,10000,9997.83,2.17,7
18000,78,917.7024,-1981.8249,4.0055,10000,9997.969,2.031,7
18000,79,923.9322,-2010.8404,3.9345,10000,9998.594,1.406,7
18000,80,930.1621,-2039.856,3.861,10000,9998.71,1.29,7
18000,81,936.392,-2068.8715,3.7851,10000,9997.912,2.088,7
18000,82,942.6219,-2097.887,3.7068,10000,9996.649,3.351,7
18000,83,948.8517,-2126.9025,3.626,10000,9998.317,1.683,7
18000,84,955.0816,-2155.918,3.5427,10000,9997.543,2.457,7
18000,85,961.3115,-2184.9335,3.457,10000,9998.315,1.685,7
18000,86,967.5414,-2213.949,3.3688,10000,9997.246,2.754,7
18000,87,973.7712,-2242.9645,3.2782,10000,9996.857,3.143,7
18000,88,980.0011,-2271.98,3.1852,10000,9996.433,3.567,7
18000,89,986.231,-2300.9956,3.0897,10000,9998.338,1.662,7
18000,90,992.4609,-2330.0111,2.9917,10000,9998.537,1.463,7
18000,91,998.6907,-2359.0266,2.8913,10000,9997.657,2.343,7
18000,92,1004.9206,-2388.0421,2.7885,10000,9997.085,2.915,7
18000,93,1011.1505,-2417.0576,2.6832,10000,9997.714,2.286,7
18000,94,1017.3804,-2446.0731,2.5755,10000,9995.407,4.593,8
18000,95,1023.6102,-2475.0886,2.4653,10000,9992.321,7.679,10
18000,96,1029.8401,-2504.1041,2.3526,10000,9964.093,35.907,12
18000,97,1036.07,-2533.1196,2.2375,10000,9995.188,4.812,9
18000,98,1042.2999,-2562.1352,2.12,10000,9995.994,4.006,8
18000,99,1048.5297,-2591.1507,2,10000,9996.746,3.254,8
21600,0,0,0,2,10000,9996.594,3.406,9
21600,1,9.7172,-20.6041,2.12,10000,9989.958,10.042,9
21600,2,19.4345,-41.2083,2.2375,10000,9978.951,21.049,11
21600,3,29.1517,-61.8124,2.3526,10000,9996.91,3.09,8
21600,4,38.869,-82.4165,2.4653,10000,9995.54,4.46,8
21600,5,48.5862,-103.0207,2.5755,10000,9997.028,2.972,7
21600,6,58.3035,-123.6248,2.6832,10000,9997.389,2.611,7
21600,7,68.0207,-144.2289,2.7885,10000,9997.425,2.575,7
21600,8,77.738,-164.8331,2.8913,10000,9997.913,2.087,7
21600,9,87.4552,-185.4372,2.9917,10000,9997.504,2.496,7
21600,10,97.1725,-206.0413,3.0897,10000,9997.103,2.897,7
21600,11,106.8897,-226.6455,3.1852,10000,9997.195,2.805,8
21600,12,116.607,-247.2496,3.2782,10000,9996.509,3.491,7
21600,13,126.3242,-267.8537,3.3688,10000,9998.434,1.566,7
21600,14,136.0415,-288.4579,3.457,10000,9996.446,3.554,7
21600,15,145.7587,-309.062,3.5427,10000,9997.842,2.158,7
21600,16,155.476,-329.6661,3.626,10000,9997.888,2.112,7
21600,17,165.1932,-350.2703,3.7068,10000,9997.715,2.285,7
21600,18,174.9105,-370.8744,3.7851,10000,9998.26,1.74,7
21600,19,184.6277,-391.4785,3.861,10000,9997.318,2.682,7
21600,20,194.345,-412.0827,3.9345,10000,9997.437,2.563,7
21600,21,204.0622,-432.6868,4.0055,10000,9997.783,2.217,7
21600,22,213.7795,-453.2909,4.0741,10000,9997.644,2.356,7
21600,23,223.4967,-473.8951,4.1402,10000,9997.679,2.321,7
21600,24,233.214,-494.4992,4.2039,10000,9998.167,1.833,7
21600,25,244.0486,-516.1672,4.2651,10000,9997.727,2.273,7
21600,26,258.2351,-541.027,4.3238,10000,9995.674,4.326,7
21600,27,272.4216,-565.8867,4.3802,10000,9995.857,4.143,7
21600,28,286.6081,-590.7464,4.434,10000,9995.868,4.132,7
21600,29,300.7946,-615.6062,4.4855,10000,9997.527,2.473,7
21600,30,314.9811,-640.4659,4.5344,10000,9996.515,3.485,7
21600,31,329.1676,-665.3257,4.581,10000,9996.249,3.751,7
21600,32,343.3541,-690.1854,4.625,10000,9996.726,3.274,7
21600,33,357.5406,-715.0452,4.6667,10000,9997.242,2.758,7
21600,34,371.7271,-739.9049,4.7058,10000,9997.725,2.275,7
21600,35,385.9136,-764.7646,4.7426,10000,9996.439,3.561,7
21600,36,400.1001,-789.6244,4.7769,10000,9997.922,2.078,7
21600,37,414.2866,-814.4841,4.8087,10000,9997.296,2.704,7
21600,38,428.4731,-839.3439,4.8381,10000,9995.889,4.111,7
21600,39,442.6597,-864.2036,4.865,10000,9996.814,3.186,7
21600,40,456.8462,-889.0633,4.8895,10000,9997.563,2.437,7
21600,41,471.0327,-913.9231,4.9115,10000,9993.679,6.321,8
21600,42,485.2192,-938.7828,4.9311,10000,9996.506,3.494,8
21600,43,499.4057,-963.6426,4.9483,10000,9996.145,3.855,8
21600,44,513.5922,-988.5023,4.963,10000,9996.389,3.611,8
21600,45,527.7787,-1013.362,4.9752,10000,9997.679,2.321,7
21600,46,541.9652,-1038.2218,4.985,10000,9990.588,9.412,9
21600,47,556.1517,-1063.0815,4.9923,10000,9997.155,2.845,8
21600,48,570.3382,-1087.9413,4.9972,10000,9993.626,6.374,8
21600,49,584.5247,-1112.801,4.9997,10000,9996.385,3.615,9
21600,50,597.7336,-1140.3377,4.9997,10000,9987.206,12.794,10
21600,51,609.9648,-1170.5512,4.9972,10000,9996.385,3.615,9
21600,52,622.196,-1200.7648,4.9923,10000,9988.924,11.076,10
21600,53,634.4272,-1230.9784,4.985,10000,9982.591,17.409,11
21600,54,646.6584,-1261.192,4.9752,10000,9991.081,8.919,10
21600,55,658.8896,-1291.4055,4.963,10000,9993.544,6.456,10
21600,56,671.1208,-1321.6191,4.9483,10000,9962.032,37.968,12
21600,57,683.352,-1351.8327,4.9311,10000,9992.6,7.4,10
21600,58,695.5832,-1382.0462,4.9115,10000,9996.47,3.53,8
21600,59,707.8144,-1412.2598,4.8895,10000,9992.295,7.705,10
21600,60,720.0456,-1442.4734,4.865,10000,9984.005,15.995,10
21600,61,732.2769,-1472.6869,4.8381,10000,9996.786,3.214,8
21600,62,744.5081,-1502.9005,4.8087,10000,9996.514,3.486,8
21600,63,756.7393,-1533.1141,4.7769,10000,9997.97,2.03,7
21600,64,768.9705,-1563.3277,4.7426,10000,9997.666,2.334,7
21600,65,781.2017,-1593.5412,4.7058,10000,9995.999,4.001,7
21600,66,793.4329,-1623.7548,4.6667,10000,9997.087,2.913,7
21600,67,805.6641,-1653.9684,4.625,10000,9997.808,2.192,7
21600,68,817.8953,-1684.1819,4.581,10000,9998.097,1.903,7
21600,69,830.1265,-1714.3955,4.5344,10000,9998.248,1.752,7
21600,70,842.3577,-1744.6091,4.4855,10000,9996.094,3.906,7
21600,71,854.5889,-1774.8227,4.434,10000,9997.877,2.123,7
21600,72,866.8201,-1805.0362,4.3802,10000,9997.459,2.541,7
21600,73,879.0513,-1835.2498,4.3238,10000,9996.477,3.523,7
21600,74,891.2825,-1865.4634,4.2651,10000,9995.707,4.293,7
21600,75,899.0128,-1894.7784,4.2039,10000,9998.167,1.833,7
21600,76,905.2426,-1923.7939,4.1402,10000,9996.646,3.354,7
21600,77,911.4725,-1952.8094,4.0741,10000,9997.299,2.701,7
21600,78,917.7024,-1981.8249,4.0055,10000,9997.566,2.434,7
21600,79,923.9322,-2010.8404,3.9345,10000,9998.341,1.659,7
21600,80,930.1621,-2039.856,3.861,10000,9998.434,1.566,7
21600,81,936.392,-2068.8715,3.7851,10000,9997.612,2.388,7
21600,82,942.6219,-2097.887,3.7068,10000,9995.978,4.022,7
21600,83,948.8517,-2126.9025,3.626,10000,9997.913,2.087,7
21600,84,955.0816,-2155.918,3.5427,10000,9997.036,2.964,7
21600,85,961.3115,-2184.9335,3.457,10000,9997.992,2.008,7
21600,86,967.5414,-2213.949,3.3688,10000,9996.76,3.24,7
21600,87,973.7712,-2242.9645,3.2782,10000,9996.348,3.652,7
21600,88,980.0011,-2271.98,3.1852,10000,9995.775,4.225,7
21600,89,986.231,-2300.9956,3.0897,10000,9998.038,1.962,7
21600,90,992.4609,-2330.0111,2.9917,10000,9998.121,1.879,7
21600,91,998.6907,-2359.0266,2.8913,10000,9997.31,2.69,7
21600,92,1004.9206,-2388.0421,2.7885,10000,9996.426,3.574,7
21600,93,1011.1505,-2417.0576,2.6832,10000,9997.321,2.679,7
21600,94,1017.3804,-2446.0731,2.5755,10000,9994.276,5.724,8
21600,95,1023.6102,-2475.0886,2.4653,10000,9990.677,9.323,10
21600,96,1029.8401,-2504.1041,2.3526,10000,9956.502,43.498,12
21600,97,1036.07,-2533.1196,2.2375,10000,9993.806,6.194,9
21600,98,1042.2999,-2562.1352,2.12,10000,9995.268,4.732,8
21600,99,1048.5297,-2591.1507,2,10000,9995.86,4.14,8
25200,0,0,0,2,10000,9995.875,4.125,9
25200,1,9.7172,-20.6041,2.12,10000,9988.248,11.752,9
25200,2,19.4345,-41.2083,2.2375,10000,9975.302,24.698,11
25200,3,29.1517,-61.8124,2.3526,10000,9996.229,3.771,8
25200,4,38.869,-82.4165,2.4653,10000,9994.538,5.462,8
25200,5,48.5862,-103.0207,2.5755,10000,9996.403,3.597,7
25200,6,58.3035,-123.6248,2.6832,10000,9996.973,3.027,7
25200,7,68.0207,-144.2289,2.7885,10000,9997.055,2.945,7
25200,8,77.738,-164.8331,2.8913,10000,9997.613,2.387,7
25200,9,87.4552,-185.4372,2.9917,10000,9997.134,2.866,7
25200,10,97.1725,-206.0413,3.0897,10000,9996.445,3.555,7
25200,11,106.8897,-226.6455,3.1852,10000,9996.795,3.205,8
25200,12,116.607,-247.2496,3.2782,10000,9995.92,4.08,7
25200,13,126.3242,-267.8537,3.3688,10000,9998.134,1.866,7
25200,14,136.0415,-288.4579,3.457,10000,9995.788,4.212,7
25200,15,145.7587,-309.062,3.5427,10000,9997.495,2.505,7
25200,16,155.476,-329.6661,3.626,10000,9997.485,2.515,7
25200,17,165.1932,-350.2703,3.7068,10000,9997.206,2.794,7
25200,18,174.9105,-370.8744,3.7851,10000,9998.007,1.993,7
25200,19,184.6277,-391.4785,3.861,10000,9996.832,3.168,7
25200,20,194.345,-412.0827,3.9345,10000,9997.068,2.932,7
25200,21,204.0622,-432.6868,4.0055,10000,9997.367,2.633,7
25200,22,213.7795,-453.2909,4.0741,10000,9997.251,2.749,7
25200,23,223.4967,-473.8951,4.1402,10000,9997.356,2.644,7
25200,24,233.214,-494.4992,4.2039,10000,9997.821,2.179,7
25200,25,244.0486,-516.1672,4.2651,10000,9997.427,2.573,7
25200,26,258.2351,-541.027,4.3238,10000,9994.877,5.123,7
25200,27,272.4216,-565.8867,4.3802,10000,9995.314,4.686,7
25200,28,286.6081,-590.7464,4.434,10000,9995.208,4.792,7
25200,29,300.7946,-615.6062,4.4855,10000,9997.181,2.819,7
25200,30,314.9811,-640.4659,4.5344,10000,9996.135,3.865,7
25200,31,329.1676,-665.3257,4.581,10000,9995.672,4.328,7
25200,32,343.3541,-690.1854,4.625,10000,9996.054,3.946,7
25200,33,357.5406,-715.0452,4.6667,10000,9996.815,3.185,7
25200,34,371.7271,-739.9049,4.7058,10000,9997.333,2.667,7
25200,35,385.9136,-764.7646,4.7426,10000,9995.816,4.184,7
25200,36,400.1001,-789.6244,4.7769,10000,9997.599,2.401,7
25200,37,414.2866,-814.4841,4.8087,10000,9996.927,3.073,7
25200,38,428.4731,-839.3439,4.8381,10000,9995.242,4.758,7
25200,39,442.6597,-864.2036,4.865,10000,9996.238,3.762,7
25200,40,456.8462,-889.0633,4.8895,10000,9997.147,2.853,7
25200,41,471.0327,-913.9231,4.9115,10000,9992.549,7.451,8
25200,42,485.2192,-938.7828,4.9311,10000,9995.664,4.336,8
25200,43,499.4057,-963.6426,4.9483,10000,9995.544,4.456,8
25200,44,513.5922,-988.5023,4.963,10000,9996.029,3.971,8
25200,45,527.7787,-1013.362,4.9752,10000,9997.32,2.68,7
25200,46,541.9652,-1038.2218,4.985,10000,9988.804,11.196,9
25200,47,556.1517,-1063.0815,4.9923,10000,9996.755,3.245,8
25200,48,570.3382,-1087.9413,4.9972,10000,9992.545,7.455,8
25200,49,584.5247,-1112.801,4.9997,10000,9995.93,4.07,9
25200,50,597.7336,-1140.3377,4.9997,10000,9985.023,14.977,10
25200,51,609.9648,-1170.5512,4.9972,10000,9995.856,4.144,9
25200,52,622.196,-1200.7648,4.9923,10000,9987.28,12.72,10
25200,53,634.4272,-1230.9784,4.985,10000,9977.732,22.268,11
25200,54,646.6584,-1261.192,4.9752,10000,9989.707,10.293,10
25200,55,658.8896,-1291.4055,4.963,10000,9992.575,7.425,10
25200,56,671.1208,-1321.6191,4.9483,10000,9957.062,42.938,12
25200,57,683.352,-1351.8327,4.9311,10000,9990.282,9.718,10
25200,58,695.5832,-1382.0462,4.9115,10000,9995.989,4.011,8
25200,59,707.8144,-1412.2598,4.8895,10000,9990.382,9.618,10
25200,60,720.0456,-1442.4734,4.865,10000,9981.013,18.987,10
25200,61,732.2769,-1472.6869,4.8381,10000,9996.185,3.815,8
25200,62,744.5081,-1502.9005,4.8087,10000,9995.793,4.207,8
25200,63,756.7393,-1533.1141,4.7769,10000,9997.497,2.503,7
25200,64,768.9705,-1563.3277,4.7426,10000,9997.227,2.773,7
25200,65,781.2017,-1593.5412,4.7058,10000,9995.513,4.487,7
25200,66,793.4329,-1623.7548,4.6667,10000,9996.834,3.166,7
25200,67,805.6641,-1653.9684,4.625,10000,9997.427,2.573,7
25200,68,817.8953,-1684.1819,4.581,10000,9997.797,2.203,7
25200,69,830.1265,-1714.3955,4.5344,10000,9997.971,2.029,7
25200,70,842.3577,-1744.6091,4.4855,10000,9995.399,4.601,7
25200,71,854.5889,-1774.8227,4.434,10000,9997.38,2.62,7
25200,72,866.8201,-1805.0362,4.3802,10000,9996.973,3.027,7
25200,73,879.0513,-1835.2498,4.3238,10000,9995.818,4.182,7
25200,74,891.2825,-1865.4634,4.2651,10000,9995.081,4.919,7
25200,75,899.0128,-1894.7784,4.2039,10000,9997.787,2.213,7
25200,76,905.2426,-1923.7939,4.1402,10000,9996.126,3.874,7
25200,77,911.4725,-1952.8094,4.0741,10000,9996.883,3.117,7
25200,78,917.7024,-1981.8249,4.0055,10000,9996.976,3.024,7
25200,79,923.9322,-2010.8404,3.9345,10000,9998.087,1.913,7
25200,80,930.1621,-2039.856,3.861,10000,9998.18,1.82,7
25200,81,936.392,-2068.8715,3.7851,10000,9997.15,2.85,7
25200,82,942.6219,-2097.887,3.7068,10000,9995.365,4.635,7
25200,83,948.8517,-2126.9025,3.626,10000,9997.636,2.364,7
25200,84,955.0816,-2155.918,3.5427,10000,9996.656,3.344,7
25200,85,961.3115,-2184.9335,3.457,10000,9997.646,2.354,7
25200,86,967.5414,-2213.949,3.3688,10000,9996.205,3.795,7
25200,87,973.7712,-2242.9645,3.2782,10000,9995.841,4.159,7
25200,88,980.0011,-2271.98,3.1852,10000,9995.232,4.768,7
25200,89,986.231,-2300.9956,3.0897,10000,9997.739,2.261,7
25200,90,992.4609,-2330.0111,2.9917,10000,9997.74,2.26,7
25200,91,998.6907,-2359.0266,2.8913,10000,9996.78,3.22,7
25200,92,1004.9206,-2388.0421,2.7885,10000,9995.999,4.001,7
25200,93,1011.1505,-2417.0576,2.6832,10000,9996.801,3.199,7
25200,94,1017.3804,-2446.0731,2.5755,10000,9993.306,6.694,8
25200,95,1023.6102,-2475.0886,2.4653,10000,9988.763,11.237,10
25200,96,1029.8401,-2504.1041,2.3526,10000,9947.799,52.201,12
25200,97,1036.07,-2533.1196,2.2375,10000,9992.614,7.386,9
25200,98,1042.2999,-2562.1352,2.12,10000,9994.427,5.573,8
25200,99,1048.5297,-2591.1507,2,10000,9995.054,4.946,8
28800,0,0,0,2,10000,9994.645,5.355,9
28800,1,9.7172,-20.6041,2.12,10000,9986.015,13.985,9
28800,2,19.4345,-41.2083,2.2375,10000,9972.204,27.796,11
28800,3,29.1517,-61.8124,2.3526,10000,9995.628,4.372,8
28800,4,38.869,-82.4165,2.4653,10000,9993.737,6.263,8
28800,5,48.5862,-103.0207,2.5755,10000,9995.964,4.036,7
28800,6,58.3035,-123.6248,2.6832,10000,9996.453,3.547,7
28800,7,68.0207,-144.2289,2.7885,10000,9996.536,3.464,7
28800,8,77.738,-164.8331,2.8913,10000,9997.209,2.791,7
28800,9,87.4552,-185.4372,2.9917,10000,9996.672,3.328,7
28800,10,97.1725,-206.0413,3.0897,10000,9996.041,3.959,7
28800,11,106.8897,-226.6455,3.1852,10000,9996.189,3.811,8
28800,12,116.607,-247.2496,3.2782,10000,9995.353,4.647,7
28800,13,126.3242,-267.8537,3.3688,10000,9997.753,2.247,7
28800,14,136.0415,-288.4579,3.457,10000,9995.488,4.512,7
28800,15,145.7587,-309.062,3.5427,10000,9997.172,2.828,7
28800,16,155.476,-329.6661,3.626,10000,9997.092,2.908,7
28800,17,165.1932,-350.2703,3.7068,10000,9996.639,3.361,7
28800,18,174.9105,-370.8744,3.7851,10000,9997.707,2.293,7
28800,19,184.6277,-391.4785,3.861,10000,9996.346,3.654,7
28800,20,194.345,-412.0827,3.9345,10000,9996.721,3.279,7
28800,21,204.0622,-432.6868,4.0055,10000,9996.951,3.049,7
28800,22,213.7795,-453.2909,4.0741,10000,9996.905,3.095,7
28800,23,223.4967,-473.8951,4.1402,10000,9997.033,2.967,7
28800,24,233.214,-494.4992,4.2039,10000,9997.417,2.583,7
28800,25,244.0486,-516.1672,4.2651,10000,9997.024,2.976,7
28800,26,258.2351,-541.027,4.3238,10000,9994.103,5.897,7
28800,27,272.4216,-565.8867,4.3802,10000,9994.642,5.358,7
28800,28,286.6081,-590.7464,4.434,10000,9994.538,5.462,7
28800,29,300.7946,-615.6062,4.4855,10000,9996.707,3.293,7
28800,30,314.9811,-640.4659,4.5344,10000,9995.501,4.499,7
28800,31,329.1676,-665.3257,4.581,10000,9995.164,4.836,7
28800,32,343.3541,-690.1854,4.625,10000,9995.522,4.478,7
28800,33,357.5406,-715.0452,4.6667,10000,9996.342,3.658,7
28800,34,371.7271,-739.9049,4.7058,10000,9996.986,3.014,7
28800,35,385.9136,-764.7646,4.7426,10000,9995.284,4.716,7
28800,36,400.1001,-789.6244,4.7769,10000,9997.253,2.747,7
28800,37,414.2866,-814.4841,4.8087,10000,9996.314,3.686,7
28800,38,428.4731,-839.3439,4.8381,10000,9994.561,5.439,7
28800,39,442.6597,-864.2036,4.865,10000,9995.73,4.27,7
28800,40,456.8462,-889.0633,4.8895,10000,9996.824,3.176,7
28800,41,471.0327,-913.9231,4.9115,10000,9991.254,8.746,8
28800,42,485.2192,-938.7828,4.9311,10000,9995.143,4.857,8
28800,43,499.4057,-963.6426,4.9483,10000,9994.903,5.097,8
28800,44,513.5922,-988.5023,4.963,10000,9995.428,4.572,8
28800,45,527.7787,-1013.362,4.9752,10000,9996.893,3.107,7
28800,46,541.9652,-1038.2218,4.985,10000,9987.232,12.768,9
28800,47,556.1517,-1063.0815,4.9923,10000,9996.354,3.646,8
28800,48,570.3382,-1087.9413,4.9972,10000,9991.339,8.661,8
28800,49,584.5247,-1112.801,4.9997,10000,9995.475,4.525,9
28800,50,597.7336,-1140.3377,4.9997,10000,9982.435,17.565,10
28800,51,609.9648,-1170.5512,4.9972,10000,9995.254,4.746,9
28800,52,622.196,-1200.7648,4.9923,10000,9985.636,14.364,10
28800,53,634.4272,-1230.9784,4.985,10000,9974.964,25.036,11
28800,54,646.6584,-1261.192,4.9752,10000,9987.929,12.071,10
28800,55,658.8896,-1291.4055,4.963,10000,9991.605,8.395,10
28800,56,671.1208,-1321.6191,4.9483,10000,9950.405,49.595,12
28800,57,683.352,-1351.8327,4.9311,10000,9988.774,11.226,10
28800,58,695.5832,-1382.0462,4.9115,10000,9995.183,4.817,8
28800,59,707.8144,-1412.2598,4.8895,10000,9989.277,10.723,10
28800,60,720.0456,-1442.4734,4.865,10000,9977.787,22.213,10
28800,61,732.2769,-1472.6869,4.8381,10000,9995.704,4.296,8
28800,62,744.5081,-1502.9005,4.8087,10000,9995.192,4.808,8
28800,63,756.7393,-1533.1141,4.7769,10000,9997.243,2.757,7
28800,64,768.9705,-1563.3277,4.7426,10000,9996.858,3.142,7
28800,65,781.2017,-1593.5412,4.7058,10000,9994.96,5.04,7
28800,66,793.4329,-1623.7548,4.6667,10000,9996.348,3.652,7
28800,67,805.6641,-1653.9684,4.625,10000,9996.85,3.15,7
28800,68,817.8953,-1684.1819,4.581,10000,9997.521,2.479,7
28800,69,830.1265,-1714.3955,4.5344,10000,9997.694,2.306,7
28800,70,842.3577,-1744.6091,4.4855,10000,9994.706,5.294,7
28800,71,854.5889,-1774.8227,4.434,10000,9997.081,2.919,7
28800,72,866.8201,-1805.0362,4.3802,10000,9996.58,3.42,7
28800,73,879.0513,-1835.2498,4.3238,10000,9995.298,4.702,7
28800,74,891.2825,-1865.4634,4.2651,10000,9994.294,5.706,7
28800,75,899.0128,-1894.7784,4.2039,10000,9997.533,2.467,7
28800,76,905.2426,-1923.7939,4.1402,10000,9995.733,4.267,7
28800,77,911.4725,-1952.8094,4.0741,10000,9996.387,3.613,7
28800,78,917.7024,-1981.8249,4.0055,10000,9996.503,3.497,7
28800,79,923.9322,-2010.8404,3.9345,10000,9997.834,2.166,7
28800,80,930.1621,-2039.856,3.861,10000,9997.927,2.073,7
28800,81,936.392,-2068.8715,3.7851,10000,9996.677,3.323,7
28800,82,942.6219,-2097.887,3.7068,10000,9994.845,5.155,7
28800,83,948.8517,-2126.9025,3.626,10000,9997.383,2.617,7
28800,84,955.0816,-2155.918,3.5427,10000,9996.275,3.725,7
28800,85,961.3115,-2184.9335,3.457,10000,9997.206,2.794,7
28800,86,967.5414,-2213.949,3.3688,10000,9995.649,4.351,7
28800,87,973.7712,-2242.9645,3.2782,10000,9995.425,4.575,7
28800,88,980.0011,-2271.98,3.1852,10000,9994.538,5.462,7
28800,89,986.231,-2300.9956,3.0897,10000,9997.346,2.654,7
28800,90,992.4609,-2330.0111,2.9917,10000,9997.301,2.699,7
28800,91,998.6907,-2359.0266,2.8913,10000,9996.249,3.751,7
28800,92,1004.9206,-2388.0421,2.7885,10000,9995.49,4.51,7
