node_id,x_enu_m,y_enu_m,z_enu_m,origin_lat,origin_lon,origin_height
78,917.7023731553539,-1981.8249312258765,4.00550964187328,47.2924222222222,-2.17602777777778,0.0
79,923.9322473841543,-2010.8404423827014,3.93449647995103,47.2924222222222,-2.17602777777778,0.0
80,930.1621216121454,-2039.855953538819,3.86103458830732,47.2924222222222,-2.17602777777778,0.0
81,936.3919958409158,-2068.8714647069614,3.78512396694215,47.2924222222222,-2.17602777777778,0.0
82,942.6218700696566,-2097.8869758644937,3.70676461585552,47.2924222222222,-2.17602777777778,0.0
83,948.8517442984569,-2126.9024870319286,3.62595653504744,47.2924222222222,-2.17602777777778,0.0
84,955.081618526478,-2155.9179981887532,3.54269972451791,47.2924222222222,-2.17602777777778,0.0
85,961.3114927552184,-2184.933509356188,3.45699418426691,47.2924222222222,-2.17602777777778,0.0
86,967.541366983959,-2213.9490205130132,3.36883991429446,47.2924222222222,-2.17602777777778,0.0
87,973.7712412119799,-2242.9645316698384,3.27823691460055,47.2924222222222,-2.17602777777778,0.0
88,980.0011154407806,-2271.9800428372732,3.18518518518518,47.2924222222222,-2.17602777777778,0.0
89,986.230989669521,-2300.995553994098,3.08968472604836,47.2924222222222,-2.17602777777778,0.0
90,992.4608638982617,-2330.0110651615328,2.99173553719008,47.2924222222222,-2.17602777777778,0.0
91,998.6907381262826,-2359.026576319065,2.89133761861035,47.2924222222222,-2.17602777777778,0.0
92,1004.9206123550531,-2388.0420874872075,2.78849097030915,47.2924222222222,-2.17602777777778,0.0
93,1011.1504865838236,-2417.057598643325,2.6831955922865,47.2924222222222,-2.17602777777778,0.0
94,1017.3803608118445,-2446.07310980015,2.57545148454239,47.2924222222222,-2.17602777777778,0.0
95,1023.6102350405852,-2475.088620967585,2.46525864707683,47.2924222222222,-2.17602777777778,0.0
96,1029.8401092693557,-2504.1041321244097,2.35261707988981,47.2924222222222,-2.17602777777778,0.0
97,1036.0699834981262,-2533.119643292552,2.23752678298133,47.2924222222222,-2.17602777777778,0.0
98,1042.2998577261174,-2562.1351544486697,2.11998775635139,47.2924222222222,-2.17602777777778,0.0
99,1048.529731954888,-2591.1506656168117,2.0,47.2924222222222,-2.17602777777778,0.0
